0,1
0.072888486,0.004087359
0.009454223,0.0055103
0.008085612,0.003718636
0.00742163,0.003901389
0.007022139,0.003302751
0.006437678,0.003629297
0.006414077,0.003928225
0.005993207,0.005669422
0.005900095,0.002813239
0.005698574,0.002508547
0.005196705,0.003897562
0.005440121,0.002797839
0.005184304,0.002211343
0.005159047,0.002807185
0.004788154,0.002116474
0.004954249,0.003101423
0.004693436,0.002165669
0.004982522,0.001982464
0.004604564,0.002871962
0.00456534,0.002023077
0.004424775,0.004323098
0.004224558,0.001867444
0.004271206,0.001854853
0.004171696,0.001805253
0.004215879,0.002382986
0.004736553,0.002863824
0.004445918,0.001978809
0.004325042,0.00171362
0.004188951,0.002539454
0.004002948,0.001745626
0.004043892,0.002764031
0.004277862,0.001781114
0.004012364,0.002827629
0.004514728,0.002913128
0.003964269,0.002415686
0.004063338,0.00410473
0.004085538,0.001839286
0.00406334,0.00170321
0.004035887,0.001693329
0.004138441,0.002918733
